,plast,nhigh,nlow,diff,sentiment,present_date,predictive_date,acc
0,28.15,72.55,24.05,4.099999999999998,0,2024-12-19,2024-12-20,1
1,68.6,50.0,19.75,48.849999999999994,0,2024-12-20,2024-12-23,1
2,24.2,24.25,13.75,10.45,0,2024-12-23,2024-12-24,1
3,14.45,17.05,8.9,2.6000000000000014,1,2024-12-24,2024-12-26,1
4,12.5,11.65,4.35,8.15,0,2024-12-26,2024-12-27,1
5,5.15,7.85,2.9,2.2500000000000004,0,2024-12-27,2024-12-30,1
6,3.6,10.8,0.05,3.5500000000000003,0,2024-12-30,2024-12-31,1
7,5.3,6.05,2.05,3.25,0,2024-12-31,2025-01-01,1
